,accuracy,precision,recall,f1,loss
45,0.875,0.7142857142806123,0.99999999999,0.8333333332777778,0.3107938766479492
46,0.84375,0.7777777777734569,0.9333333333271111,0.8484848484301194,0.5014663934707642
47,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.42850548028945923
48,0.6875,0.4999999999972223,0.899999999991,0.6428571428066328,0.6979180574417114
49,0.875,0.764705882348443,0.9999999999923077,0.8666666666117778,0.30406028032302856
50,0.8125,0.7499999999962501,0.9374999999941407,0.8333333332793211,0.567247211933136
51,0.8125,0.799999999996,0.8888888888839507,0.8421052631036011,0.6300355792045593
52,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.4065358340740204
53,0.78125,0.708333333330382,0.9999999999941177,0.8292682926303391,0.490656316280365
54,0.78125,0.6470588235256056,0.9166666666590277,0.7586206896014269,0.5468573570251465
55,0.90625,0.7857142857086735,0.999999999990909,0.8799999999436801,0.29191216826438904
56,0.84375,0.7999999999946666,0.8571428571367347,0.8275862068409037,0.762968122959137
57,0.875,0.764705882348443,0.9999999999923077,0.8666666666117778,0.34428539872169495
58,0.75,0.599999999996,0.8181818181743802,0.6923076922535504,0.8634860515594482
59,0.8125,0.6666666666622222,0.9090909090826447,0.7692307691760356,0.4507518410682678
60,0.9375,0.9333333333271111,0.9333333333271111,0.9333333332771111,0.5649150013923645
61,0.6875,0.590909090906405,0.9285714285647959,0.7222222221706791,0.7766005992889404
62,0.90625,0.8333333333287037,0.9999999999933333,0.9090909090358127,0.38854512572288513
63,0.84375,0.764705882348443,0.9285714285647959,0.838709677364412,0.3090580999851227
64,0.875,0.5555555555493827,0.99999999998,0.7142857142295919,0.293669730424881
65,0.78125,0.7142857142806123,0.7692307692248521,0.7407407406853225,0.5721597671508789
66,0.96875,0.9999999999928572,0.9333333333271111,0.965517241322711,0.1716330349445343
67,0.90625,0.8571428571367347,0.9230769230698225,0.888888888832373,0.47257357835769653
68,0.875,0.7777777777734569,0.9999999999928572,0.8749999999453126,0.36152389645576477
69,0.8125,0.6470588235256056,0.999999999990909,0.7857142856609693,0.4660857021808624
70,0.90625,0.8823529411712804,0.9374999999941407,0.9090909090354454,0.41759100556373596
71,0.8125,0.599999999996,0.9999999999888889,0.7499999999468749,0.40527743101119995
72,0.75,0.588235294114187,0.9090909090826447,0.7142857142329082,0.48343706130981445
73,0.9375,0.9285714285647959,0.9285714285647959,0.9285714285147959,0.39670437574386597
74,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.27662113308906555
75,1.0,0.9999999999937501,0.9999999999937501,0.9999999999437501,0.15638263523578644
76,0.9375,0.8823529411712804,0.9999999999933333,0.9374999999443359,0.2985420227050781
77,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.21313133835792542
78,0.84375,0.8666666666608889,0.812499999994922,0.8387096773639958,0.656088650226593
79,0.90625,0.8333333333263889,0.9090909090826447,0.8695652173338375,0.3170206546783447
80,0.78125,0.631578947365097,0.9999999999916667,0.7741935483346515,0.5563567876815796
81,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.22497916221618652
82,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.36492758989334106
83,0.84375,0.7894736842063713,0.9374999999941407,0.8571428570883266,0.43405982851982117
84,0.90625,0.8181818181743802,0.899999999991,0.8571428570848073,0.5884764194488525
85,0.9375,0.9285714285647959,0.9285714285647959,0.9285714285147959,0.24243149161338806
86,0.875,0.7999999999946666,0.9230769230698225,0.8571428570869898,0.49880969524383545
87,0.8125,0.6999999999965001,0.9999999999928572,0.8235294117114188,0.5273693799972534
88,0.90625,0.8947368421005542,0.9444444444391976,0.9189189188639885,0.24837179481983185
89,0.90625,0.9999999999923077,0.812499999994922,0.896551724082283,0.8486566543579102
90,0.875,0.7499999999953126,0.9999999999916667,0.8571428570877552,0.3411058187484741
91,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.30198851227760315
92,0.9375,0.941176470582699,0.941176470582699,0.941176470532699,0.2873586416244507
93,0.9375,0.8888888888839507,0.9999999999937501,0.941176470532872,0.38008958101272583
94,0.875,0.8421052631534627,0.941176470582699,0.888888888834105,0.45189836621284485
95,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.2987770736217499
96,1.0,0.99999999999,0.99999999999,0.99999999994,0.1061161458492279
97,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.17555759847164154
98,0.9375,0.9047619047575964,0.999999999994737,0.9499999999453751,0.33476656675338745
99,0.84375,0.799999999996,0.941176470582699,0.8648648648105187,0.5430586338043213
100,0.96875,0.9999999999941177,0.9444444444391976,0.9714285713730614,0.3666200339794159
101,0.90625,0.8333333333287037,0.9999999999933333,0.9090909090358127,0.3605597913265228
102,0.96875,0.9444444444391976,0.9999999999941177,0.9714285713730614,0.19062791764736176
103,0.9375,0.799999999992,0.9999999999875,0.8888888888296296,0.22811537981033325
104,0.90625,0.8461538461473372,0.9166666666590277,0.8799999999430399,0.24366362392902374
105,0.90625,0.8823529411712804,0.9374999999941407,0.9090909090354454,0.2834877073764801
106,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.05398041009902954
107,0.9375,0.9285714285647959,0.9285714285647959,0.9285714285147959,0.18960674107074738
108,0.9375,0.8888888888839507,0.9999999999937501,0.941176470532872,0.3128052353858948
109,0.84375,0.7692307692248521,0.8333333333263889,0.7999999999436802,0.4850805401802063
110,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.23489275574684143
111,0.84375,0.6874999999957032,0.999999999990909,0.8148148147604939,0.33380264043807983
112,0.875,0.7333333333284444,0.999999999990909,0.8461538460985207,0.30107200145721436
113,0.96875,0.9999999999933333,0.9374999999941407,0.9677419354276795,0.19880154728889465
114,0.96875,0.9374999999941407,0.9999999999933333,0.9677419354276795,0.24424955248832703
115,0.90625,0.9166666666590277,0.8461538461473372,0.8799999999430399,0.5951733589172363
116,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.0840386301279068
117,0.9375,0.8333333333263889,0.99999999999,0.9090909090330579,0.18893712759017944
118,0.96875,0.99999999999,0.9090909090826447,0.9523809523219955,0.2980682849884033
119,0.8125,0.7777777777734569,0.8749999999945314,0.8235294117100348,0.8765223622322083
120,0.9375,0.799999999992,0.9999999999875,0.8888888888296296,0.3348426818847656
121,0.9375,0.9090909090867769,0.9999999999950001,0.9523809523265307,0.4004686772823334
122,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.13107715547084808
123,0.90625,0.7999999999946666,0.9999999999916667,0.8888888888329217,0.24567264318466187
124,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.2532917261123657
125,0.90625,0.999999999990909,0.7857142857086735,0.8799999999436801,0.6526669859886169
126,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.36595073342323303
127,0.875,0.6666666666611111,0.9999999999875,0.799999999944,0.2946133315563202
128,0.8125,0.666666666662963,0.9999999999916667,0.7999999999466667,1.0263768434524536
129,0.96875,0.999999999990909,0.9166666666590277,0.9565217390722117,0.13409502804279327
130,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.12875352799892426
131,0.9375,0.8999999999955001,0.9999999999944446,0.9473684209977841,0.13511130213737488
132,0.90625,0.7272727272661157,0.9999999999875,0.842105263100277,0.18719136714935303
133,0.90625,0.8333333333287037,0.9999999999933333,0.9090909090358127,0.4077618718147278
134,0.90625,0.9090909090826447,0.8333333333263889,0.8695652173338375,0.40781348943710327
135,0.875,0.7692307692248521,0.9090909090826447,0.8333333332767362,0.2368442714214325
136,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.2255912721157074
137,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.19501787424087524
138,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.12136226147413254
139,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.2100170999765396
140,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.2550008296966553
141,0.9375,0.8823529411712804,0.9999999999933333,0.9374999999443359,0.21105897426605225
142,0.9375,0.8947368421005542,0.9999999999941177,0.9444444443893519,0.16722598671913147
143,0.78125,0.6470588235256056,0.9166666666590277,0.7586206896014269,0.5957359075546265
144,0.96875,0.9166666666590277,0.999999999990909,0.9565217390722117,0.10964781045913696
145,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.33374273777008057
146,0.90625,0.7692307692248521,0.99999999999,0.8695652173345936,0.23084315657615662
147,0.9375,0.8999999999955001,0.9999999999944446,0.9473684209977841,0.12818613648414612
148,0.875,0.6363636363578512,0.9999999999857143,0.777777777721605,0.36548495292663574
149,0.96875,0.9285714285647959,0.9999999999923077,0.9629629629058984,0.19951608777046204
150,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.2247752994298935
151,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.0917351096868515
152,0.9375,0.8181818181743802,0.9999999999888889,0.8999999999414999,0.280417263507843
153,0.875,0.6363636363578512,0.9999999999857143,0.777777777721605,0.4219379425048828
154,0.9375,0.9444444444391976,0.9444444444391976,0.9444444443891976,0.5414343476295471
155,0.78125,0.6666666666622222,0.8333333333263889,0.740740740685871,0.6493933200836182
156,0.90625,0.8749999999945314,0.9333333333271111,0.9032258063958377,0.2951990067958832
157,0.9375,0.8181818181743802,0.9999999999888889,0.8999999999414999,0.1950865089893341
158,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.13718026876449585
159,0.90625,0.8823529411712804,0.9374999999941407,0.9090909090354454,0.2608511447906494
160,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.13200415670871735
161,0.84375,0.7333333333284444,0.9166666666590277,0.8148148147593963,0.452458918094635
162,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.20602349936962128
163,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.09276877343654633
164,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.13934457302093506
165,0.875,0.6923076923023669,0.9999999999888889,0.8181818181260331,0.47232410311698914
166,0.96875,0.9999999999875,0.8888888888790123,0.9411764705273357,0.18671022355556488
167,0.9375,0.8947368421005542,0.9999999999941177,0.9444444443893519,0.195221945643425
168,1.0,0.9999999999937501,0.9999999999937501,0.9999999999437501,0.04612240567803383
169,0.90625,0.8888888888839507,0.941176470582699,0.9142857142305307,0.5263849496841431
170,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.2026989609003067
171,0.875,0.7894736842063713,0.9999999999933333,0.8823529411219725,0.2962195873260498
172,0.9375,0.8999999999955001,0.9999999999944446,0.9473684209977841,0.28744035959243774
173,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.15746299922466278
174,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.12147928774356842
175,0.96875,0.9999999999923077,0.9285714285647959,0.9629629629058984,0.42783859372138977
176,1.0,0.9999999999888889,0.9999999999888889,0.9999999999388889,0.18699480593204498
177,1.0,0.9999999999928572,0.9999999999928572,0.9999999999428573,0.05874774232506752
178,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.16389116644859314
179,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.06229211762547493
180,0.9375,0.8666666666608889,0.9999999999923077,0.928571428515051,0.11565607786178589
181,0.9375,0.899999999991,0.899999999991,0.899999999941,0.2607416808605194
182,0.90625,0.7999999999946666,0.9999999999916667,0.8888888888329217,0.42620477080345154
183,0.90625,0.7857142857086735,0.999999999990909,0.8799999999436801,0.20176731050014496
184,0.9375,0.9374999999941407,0.9374999999941407,0.9374999999441407,0.18830931186676025
185,0.90625,0.9285714285647959,0.8666666666608889,0.8965517240818074,0.6392329931259155
186,0.96875,0.9444444444391976,0.9999999999941177,0.9714285713730614,0.11842294037342072
187,0.9375,0.9333333333271111,0.9333333333271111,0.9333333332771111,0.2662593126296997
188,0.96875,0.9473684210476455,0.9999999999944446,0.9729729729177503,0.2480657547712326
189,0.96875,0.9374999999941407,0.9999999999933333,0.9677419354276795,0.12359438836574554
190,0.9375,0.8666666666608889,0.9999999999923077,0.928571428515051,0.24888312816619873
191,0.9375,0.941176470582699,0.941176470582699,0.941176470532699,0.18704253435134888
192,0.9375,0.799999999992,0.9999999999875,0.8888888888296296,0.1876089870929718
193,1.0,0.9999999999888889,0.9999999999888889,0.9999999999388889,0.030658917501568794
194,0.9375,0.9166666666590277,0.9166666666590277,0.9166666666090277,0.37535321712493896
195,0.9375,0.9999999999928572,0.8749999999945314,0.9333333332773334,0.45918893814086914
196,0.96875,0.9545454545411158,0.9999999999952381,0.9767441859919959,0.12690508365631104
197,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.12628570199012756
198,0.96875,0.9999999999941177,0.9444444444391976,0.9714285713730614,0.2826538681983948
199,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.1595572829246521
200,0.8125,0.6249999999960938,0.99999999999,0.7692307691775149,0.47630050778388977
201,0.875,0.8333333333287037,0.9374999999941407,0.8823529411214533,0.31252002716064453
202,0.9375,0.9285714285647959,0.9285714285647959,0.9285714285147959,0.25225454568862915
203,0.96875,0.9999999999916667,0.9230769230698225,0.9599999999424,0.26065921783447266
204,0.9375,0.8749999999945314,0.9999999999928572,0.9333333332773334,0.1674821525812149
205,0.96875,0.9999999999937501,0.941176470582699,0.9696969696411387,0.3166045546531677
206,0.9375,0.8749999999945314,0.9999999999928572,0.9333333332773334,0.2184797078371048
207,0.84375,0.7727272727237604,0.9999999999941177,0.8717948717412229,0.3395586609840393
208,0.90625,0.7999999999946666,0.9999999999916667,0.8888888888329217,0.22015704214572906
209,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.3061770796775818
210,0.9375,0.9047619047575964,0.999999999994737,0.9499999999453751,0.15060552954673767
211,0.90625,0.84999999999575,0.9999999999941177,0.9189189188642805,0.17400091886520386
212,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.1909693330526352
213,0.84375,0.7142857142806123,0.9090909090826447,0.79999999994432,0.6382777690887451
214,0.84375,0.6874999999957032,0.999999999990909,0.8148148147604939,0.2927941679954529
215,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.14534920454025269
216,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.20616991817951202
217,0.9375,0.8888888888839507,0.9999999999937501,0.941176470532872,0.123322993516922
218,0.9375,0.7777777777691358,0.9999999999857143,0.8749999999398437,0.15923169255256653
219,0.96875,0.9285714285647959,0.9999999999923077,0.9629629629058984,0.18021239340305328
220,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.26257240772247314
221,0.9375,0.8823529411712804,0.9999999999933333,0.9374999999443359,0.1274525374174118
222,0.875,0.7777777777734569,0.9999999999928572,0.8749999999453126,0.24471330642700195
223,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.20110169053077698
224,0.96875,0.99999999999,0.9090909090826447,0.9523809523219955,0.22792696952819824
225,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.3271958827972412
226,0.96875,0.9999999999923077,0.9285714285647959,0.9629629629058984,0.1155245453119278
227,0.96875,0.899999999991,0.9999999999888889,0.9473684209927978,0.08963342010974884
228,1.0,0.9999999999937501,0.9999999999937501,0.9999999999437501,0.05355863645672798
229,1.0,0.9999999999937501,0.9999999999937501,0.9999999999437501,0.05105096101760864
230,0.9375,0.9374999999941407,0.9374999999941407,0.9374999999441407,0.2655619978904724
231,0.9375,0.799999999992,0.9999999999875,0.8888888888296296,0.1539509892463684
232,0.9375,0.8888888888839507,0.9999999999937501,0.941176470532872,0.2974485754966736
233,1.0,0.9999999999928572,0.9999999999928572,0.9999999999428573,0.07882490754127502
234,0.90625,0.8333333333263889,0.9090909090826447,0.8695652173338375,0.6205276250839233
235,1.0,0.9999999999875,0.9999999999875,0.9999999999375,0.07127991318702698
236,0.9375,0.8999999999955001,0.9999999999944446,0.9473684209977841,0.22689850628376007
237,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.11981788277626038
238,1.0,0.9999999999916667,0.9999999999916667,0.9999999999416667,0.06378186494112015
239,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.1611323058605194
240,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.14013516902923584
241,0.96875,0.999999999990909,0.9166666666590277,0.9565217390722117,0.2975364923477173
242,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.13873550295829773
243,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.06476648896932602
244,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.053677983582019806
245,0.96875,0.9999999999916667,0.9230769230698225,0.9599999999424,0.28830260038375854
246,0.875,0.8095238095199547,0.9999999999941177,0.8947368420511081,0.3763744831085205
247,0.96875,0.9374999999941407,0.9999999999933333,0.9677419354276795,0.18523767590522766
248,0.9375,0.9473684210476455,0.9473684210476455,0.9473684209976455,0.27777302265167236
249,0.875,0.812499999994922,0.9285714285647959,0.8666666666111112,0.3778468072414398
250,0.90625,0.9285714285647959,0.8666666666608889,0.8965517240818074,0.2977107763290405
251,0.96875,0.9285714285647959,0.9999999999923077,0.9629629629058984,0.07628517597913742
252,1.0,0.9999999999941177,0.9999999999941177,0.9999999999441178,0.07848331332206726
253,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.07371355593204498
254,0.96875,0.9999999999928572,0.9333333333271111,0.965517241322711,0.13377593457698822
255,0.875,0.8333333333287037,0.9374999999941407,0.8823529411214533,0.6172543168067932
256,0.90625,0.74999999999375,0.9999999999888889,0.8571428570857144,0.3068127930164337
257,0.875,0.7333333333284444,0.999999999990909,0.8461538460985207,0.380739688873291
258,0.90625,0.8888888888839507,0.941176470582699,0.9142857142305307,0.5286596417427063
259,0.96875,0.9374999999941407,0.9999999999933333,0.9677419354276795,0.14128559827804565
260,0.96875,0.9999999999888889,0.899999999991,0.9473684209927978,0.3427705466747284
261,0.90625,0.9285714285647959,0.8666666666608889,0.8965517240818074,0.3621349334716797
262,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.15502022206783295
263,0.90625,0.8666666666608889,0.9285714285647959,0.8965517240818074,0.16970819234848022
264,0.8125,0.666666666662963,0.9999999999916667,0.7999999999466667,0.46813225746154785
265,0.96875,0.9166666666590277,0.999999999990909,0.9565217390722117,0.12374777346849442
266,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.04359552264213562
267,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.11089079827070236
268,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.22416502237319946
269,0.90625,0.7857142857086735,0.999999999990909,0.8799999999436801,0.4636365473270416
270,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.0811111256480217
271,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.08175578713417053
272,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.08281591534614563
273,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.07356206327676773
274,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.2409190535545349
275,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.09724334627389908
276,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.1960103064775467
277,1.0,0.99999999999,0.99999999999,0.99999999994,0.051608964800834656
278,1.0,0.9999999999916667,0.9999999999916667,0.9999999999416667,0.10283979028463364
279,0.8125,0.72222222221821,0.9285714285647959,0.8124999999457032,0.3324301540851593
280,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.09610022604465485
281,0.84375,0.7058823529370243,0.9999999999916667,0.8275862068423305,0.304966539144516
282,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.35383930802345276
283,0.875,0.7499999999953126,0.9999999999916667,0.8571428570877552,0.42387253046035767
284,0.90625,0.8235294117598617,0.9999999999928572,0.903225806396254,0.45666196942329407
285,0.90625,0.8235294117598617,0.9999999999928572,0.903225806396254,0.1767101287841797
286,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.0719512328505516
287,0.9375,0.8666666666608889,0.9999999999923077,0.928571428515051,0.16982011497020721
288,1.0,0.99999999999,0.99999999999,0.99999999994,0.08050462603569031
289,0.84375,0.7058823529370243,0.9999999999916667,0.8275862068423305,0.5021329522132874
290,0.90625,0.9166666666590277,0.8461538461473372,0.8799999999430399,0.29740843176841736
291,0.875,0.7999999999946666,0.9230769230698225,0.8571428570869898,0.26709669828414917
292,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.14589090645313263
293,0.96875,0.9473684210476455,0.9999999999944446,0.9729729729177503,0.07092399895191193
294,1.0,0.9999999999941177,0.9999999999941177,0.9999999999441178,0.08120974153280258
295,0.9375,0.8823529411712804,0.9999999999933333,0.9374999999443359,0.2671155333518982
296,1.0,0.9999999999937501,0.9999999999937501,0.9999999999437501,0.18744713068008423
297,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.14779074490070343
298,0.96875,0.9999999999928572,0.9333333333271111,0.965517241322711,0.19143787026405334
299,0.9375,0.7777777777691358,0.9999999999857143,0.8749999999398437,0.13491250574588776
300,0.90625,0.8999999999955001,0.9473684210476455,0.9230769230222223,0.40507468581199646
301,0.90625,0.8235294117598617,0.9999999999928572,0.903225806396254,0.1775863617658615
302,1.0,0.9999999999928572,0.9999999999928572,0.9999999999428573,0.15460899472236633
303,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.1509692519903183
304,0.96875,0.9473684210476455,0.9999999999944446,0.9729729729177503,0.11275175213813782
305,0.9375,0.899999999991,0.899999999991,0.899999999941,0.13015973567962646
306,0.9375,0.7777777777691358,0.9999999999857143,0.8749999999398437,0.29085832834243774
307,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.08058997988700867
308,0.90625,0.8421052631534627,0.9999999999937501,0.9142857142308572,0.3566077947616577
309,0.9375,0.9285714285647959,0.9285714285647959,0.9285714285147959,0.4010607898235321
310,0.9375,0.8823529411712804,0.9999999999933333,0.9374999999443359,0.10917375981807709
311,0.9375,0.9374999999941407,0.9374999999941407,0.9374999999441407,0.35903266072273254
312,0.9375,0.8749999999945314,0.9999999999928572,0.9333333332773334,0.20378097891807556
313,0.90625,0.74999999999375,0.9999999999888889,0.8571428570857144,0.2855747938156128
314,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.10999191552400589
315,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.04728246107697487
316,0.9375,0.9333333333271111,0.9333333333271111,0.9333333332771111,0.25024649500846863
317,0.90625,0.899999999991,0.8181818181743802,0.8571428570848073,0.48389673233032227
318,0.96875,0.9523809523764173,0.9999999999950001,0.9756097560428317,0.07390433549880981
319,0.9375,0.8666666666608889,0.9999999999923077,0.928571428515051,0.12292161583900452
320,0.96875,0.9285714285647959,0.9999999999923077,0.9629629629058984,0.08391672372817993
321,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.11407878994941711
322,1.0,0.9999999999928572,0.9999999999928572,0.9999999999428573,0.08402833342552185
323,0.9375,0.9374999999941407,0.9374999999941407,0.9374999999441407,0.2932823896408081
324,0.9375,0.8666666666608889,0.9999999999923077,0.928571428515051,0.15708507597446442
325,0.90625,0.9499999999952501,0.9047619047575964,0.9268292682381916,0.39649754762649536
326,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.10221581906080246
327,0.9375,0.8333333333263889,0.99999999999,0.9090909090330579,0.1345185786485672
328,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.0653364285826683
329,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.10637310892343521
330,1.0,0.999999999990909,0.999999999990909,0.999999999940909,0.04783650487661362
331,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.040548305958509445
332,0.96875,0.9090909090826447,0.99999999999,0.9523809523219955,0.058198682963848114
333,0.9375,0.8999999999955001,0.9999999999944446,0.9473684209977841,0.2544522285461426
334,0.96875,0.9999999999928572,0.9333333333271111,0.965517241322711,0.19152036309242249
335,0.875,0.7777777777734569,0.9999999999928572,0.8749999999453126,0.5137050747871399
336,0.90625,0.7999999999946666,0.9999999999916667,0.8888888888329217,0.28769251704216003
337,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.022682778537273407
338,1.0,0.9999999999888889,0.9999999999888889,0.9999999999388889,0.0712270513176918
339,0.96875,0.9473684210476455,0.9999999999944446,0.9729729729177503,0.13259513676166534
340,0.9375,0.8571428571367347,0.9999999999916667,0.9230769230201183,0.12172618508338928
341,0.90625,0.8666666666608889,0.9285714285647959,0.8965517240818074,0.4332990050315857
342,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.058641090989112854
343,0.9375,0.8888888888790123,0.8888888888790123,0.8888888888290122,0.15265321731567383
344,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.05642986297607422
345,0.96875,0.9166666666590277,0.999999999990909,0.9565217390722117,0.1329374760389328
346,0.96875,0.9444444444391976,0.9999999999941177,0.9714285713730614,0.09980510920286179
347,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.14457561075687408
348,1.0,0.9999999999857143,0.9999999999857143,0.9999999999357143,0.012761129066348076
349,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.05412852764129639
350,0.9375,0.8749999999945314,0.9999999999928572,0.9333333332773334,0.2835248112678528
351,0.96875,0.9999999999928572,0.9333333333271111,0.965517241322711,0.13823452591896057
352,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.31509479880332947
353,0.96875,0.9499999999952501,0.999999999994737,0.9743589743040106,0.0966968908905983
354,0.9375,0.8181818181743802,0.9999999999888889,0.8999999999414999,0.13050848245620728
355,1.0,0.9999999999875,0.9999999999875,0.9999999999375,0.07436543703079224
356,0.8125,0.5833333333284723,0.8749999999890625,0.6999999999450001,0.5123801231384277
357,1.0,0.9999999999933333,0.9999999999933333,0.9999999999433333,0.04506471008062363
358,0.9375,0.8947368421005542,0.9999999999941177,0.9444444443893519,0.21347278356552124
359,0.9375,0.9230769230698225,0.9230769230698225,0.9230769230198225,0.20290333032608032
360,1.0,0.9999999999923077,0.9999999999923077,0.9999999999423077,0.038487836718559265
361,0.9375,0.899999999991,0.899999999991,0.899999999941,0.18229004740715027
362,1.0,0.9999999999944446,0.9999999999944446,0.9999999999444447,0.056852247565984726
363,0.96875,0.9333333333271111,0.9999999999928572,0.965517241322711,0.16531327366828918
364,1.0,0.9999999999916667,0.9999999999916667,0.9999999999416667,0.08691119402647018
365,0.90625,0.8235294117598617,0.9999999999928572,0.903225806396254,0.25362855195999146
366,0.96875,0.941176470582699,0.9999999999937501,0.9696969696411387,0.10724189132452011
367,0.96875,0.9374999999941407,0.9999999999933333,0.9677419354276795,0.07311701774597168
368,1.0,0.99999999999,0.99999999999,0.99999999994,0.06482723355293274
369,0.9375,0.899999999991,0.899999999991,0.899999999941,0.13563162088394165
370,0.9375,0.8461538461473372,0.999999999990909,0.916666666609375,0.18713153898715973
371,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.1310289055109024
372,0.90625,0.812499999994922,0.9999999999923077,0.896551724082283,0.2418857216835022
373,1.0,0.99999999999,0.99999999999,0.99999999994,0.053144775331020355
374,0.96875,0.999999999990909,0.9166666666590277,0.9565217390722117,0.3462875187397003
375,0.96875,0.9285714285647959,0.9999999999923077,0.9629629629058984,0.16052135825157166
376,0.96875,0.9230769230698225,0.9999999999916667,0.9599999999424,0.05424484983086586
377,0.96875,0.9999999999875,0.8888888888790123,0.9411764705273357,0.13139581680297852
